SMILES,MP
N#Cc1ccc(C(Cl)C(Cl)c2ccc(C(Cl)C(Cl)c3ccc(C#N)cc3[N+](=O)[O-])cc2)c([N+](=O)[O-])c1,278.0
[N]#[C][c]1[cH][cH][c]([CH]([Cl])[CH]([Cl])[c]2[cH][cH][c]([CH]([Cl])[CH]([Cl])[c]3[cH][cH][c]([C]#[N])[cH][c]3[N+](=[O])[O-])[cH][cH]2)[c]([N+](=[O])[O-])[cH]1,278.0
N#CC1=CC([N+](=O)[O-])=C(C(Cl)C(Cl)C2=CC=C(C(Cl)C(Cl)C3=C([N+](=O)[O-])C=C(C#N)C=C3)C=C2)C=C1,278.0
N1CCN(CC1)c1ccccc1,18.0
C1=CC=C(N2CCNCC2)C=C1,18.0
c1ccc(N2CCNCC2)cc1,18.0
[cH]1[cH][cH][c]([N]2[CH2][CH2][NH][CH2][CH2]2)[cH][cH]1,18.0
CCOP(=S)(SCSC(C)(C)C)OCC,-29.2
CCOP(=S)(OCC)SCSC(C)(C)C,-29.2
[CH3][CH2][O][P](=[S])([O][CH2][CH3])[S][CH2][S][C]([CH3])([CH3])[CH3],-29.2
CCCCCCOc1ccc(cc1)O,46.0
CCCCCCOC1=CC=C(O)C=C1,46.0
CCCCCCOc1ccc(O)cc1,46.0
[CH3][CH2][CH2][CH2][CH2][CH2][O][c]1[cH][cH][c]([OH])[cH][cH]1,46.0
CCCCCCOC1=CCC(=O)C=C1,46.0
CN(CCCN1c2ccccc2Sc2c1cc(cc2)C(F)(F)F)C,25.0
CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C(F)(F)F)C=C2,25.0
CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,25.0
[CH3][N]([CH3])[CH2][CH2][CH2][N]1[c]2[cH][cH][cH][cH][c]2[S][c]2[cH][cH][c]([C]([F])([F])[F])[cH][c]21,25.0
CN(C)CCCN1C2=CC=CC=C2SC2=CC=C(C(F)(F)F)C=C21,25.0
COCCO,-85.0
[CH3][O][CH2][CH2][OH],-85.0
O=C1NC(=O)C(O1)(C)C,79.0
CC1(C)OC(=O)NC1=O,79.0
[CH3][C]1([CH3])[O][C](=[O])[NH][C]1=[O],79.0
CC1(C)OC(=O)N=C1O,79.0
CC1(C)OC(O)=NC1=O,79.0
OC[C@@H]1CCCN2[C@@H]1CCCC2,64.0
OC[C@@H]1CCCN2CCCC[C@H]12,64.0
[OH][CH2][C@@H]1[CH2][CH2][CH2][N]2[CH2][CH2][CH2][CH2][C@H]12,64.0
CCCCCCCCCCCCCCCCCCOO,49.5
[CH3][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][O][OH],49.5
CCOC(=O)c1cc(n(c1C)c1ccccc1)c1ccccc1,97.0
CCOC(=O)C1=C(C)N(C2=CC=CC=C2)C(C2=CC=CC=C2)=C1,97.0
CCOC(=O)c1cc(-c2ccccc2)n(-c2ccccc2)c1C,97.0
[CH3][CH2][O][C](=[O])[c]1[cH][c](-[c]2[cH][cH][cH][cH][cH]2)[n](-[c]2[cH][cH][cH][cH][cH]2)[c]1[CH3],97.0
ClCCOCCCl,-50.0
[Cl][CH2][CH2][O][CH2][CH2][Cl],-50.0
CCOC(=O)c1ccc(cc1)N=C=S,54.0
CCOC(=O)C1=CC=C(N=C=S)C=C1,54.0
CCOC(=O)c1ccc(N=C=S)cc1,54.0
[CH3][CH2][O][C](=[O])[c]1[cH][cH][c]([N]=[C]=[S])[cH][cH]1,54.0
CCCNC(=O)NCCC,105.0
[CH3][CH2][CH2][NH][C](=[O])[NH][CH2][CH2][CH3],105.0
CCCN=C(O)NCCC,105.0
Fc1c(O)cccc1F,36.0
OC1=C(F)C(F)=CC=C1,36.0
Oc1cccc(F)c1F,36.0
[OH][c]1[cH][cH][cH][c]([F])[c]1[F],36.0
OC1=CC=CC(F)=C1F,36.0
O=C1CC=CC(F)=C1F,36.0
Clc1ccc(c(c1)Cl)C(=O)C,33.0
CC(=O)C1=CC=C(Cl)C=C1Cl,33.0
CC(=O)c1ccc(Cl)cc1Cl,33.0
[CH3][C](=[O])[c]1[cH][cH][c]([Cl])[cH][c]1[Cl],33.0
CC(=O)C1=C(Cl)C=C(Cl)C=C1,33.0
C=C(O)c1ccc(Cl)cc1Cl,33.0
Nc1ccccc1c1ccccc1,50.0
NC1=CC=CC=C1C1=CC=CC=C1,50.0
Nc1ccccc1-c1ccccc1,50.0
[NH2][c]1[cH][cH][cH][cH][c]1-[c]1[cH][cH][cH][cH][cH]1,50.0
CC(=O)CCl,-45.0
[CH3][C](=[O])[CH2][Cl],-45.0
C=C(O)CCl,-45.0
CC(O)=CCl,-45.0
OB(c1ccc(cc1Cl)C(F)(F)F)O,111.0
OB(O)C1=CC=C(C(F)(F)F)C=C1Cl,111.0
OB(O)c1ccc(C(F)(F)F)cc1Cl,111.0
[OH][B]([OH])[c]1[cH][cH][c]([C]([F])([F])[F])[cH][c]1[Cl],111.0
OB(O)C1=C(Cl)C=C(C(F)(F)F)C=C1,111.0
OCC(=O)C12OC(OC1CC1C2(C)CC(O)C2C1CCC1=CC(=O)CCC21C)(C)C,251.0
CC1(C)OC2CC3C4CCC5=CC(=O)CCC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,251.0
[CH3][C]1([CH3])[O][CH]2[CH2][CH]3[CH]4[CH2][CH2][C]5=[CH][C](=[O])[CH2][CH2][C]5([CH3])[CH]4[CH]([OH])[CH2][C]3([CH3])[C]2([C](=[O])[CH2][OH])[O]1,251.0
CC1(C)OC2CC3C4CC=C5C=C(O)CCC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,251.0
CC1(C)OC2CC3C4CC=C5C=C(O)CCC5(C)C4C(O)CC3(C)C2(C(O)=CO)O1,251.0
CC1(C)OC2CC3C4CC=C5C=C(O)CCC5(C)C4C(O)CC3(C)C2(C(O)C=O)O1,251.0
CC1(C)OC2CC3C4CC=C5CC(=O)CCC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,251.0
CC1(C)OC2CC3C4CC=C5CC(=O)CCC5(C)C4C(O)CC3(C)C2(C(O)=CO)O1,251.0
CC1(C)OC2CC3C4CC=C5CC(=O)CCC5(C)C4C(O)CC3(C)C2(C(O)C=O)O1,251.0
CC1(C)OC2CC3C4CC=C5CC(O)=CCC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,251.0
CC1(C)OC2CC3C4CC=C5CC(O)=CCC5(C)C4C(O)CC3(C)C2(C(O)=CO)O1,251.0
CC1(C)OC2CC3C4CC=C5CC(O)=CCC5(C)C4C(O)CC3(C)C2(C(O)C=O)O1,251.0
CC1(C)OC2CC3C4CCC5=CC(=O)CCC5(C)C4C(O)CC3(C)C2(C(O)=CO)O1,251.0
CC1(C)OC2CC3C4CCC5=CC(=O)CCC5(C)C4C(O)CC3(C)C2(C(O)C=O)O1,251.0
CC1(C)OC2CC3C4CCC5=CC(O)=CCC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,251.0
CC1(C)OC2CC3C4CCC5=CC(O)=CCC5(C)C4C(O)CC3(C)C2(C(O)=CO)O1,251.0
CC1(C)OC2CC3C4CCC5=CC(O)=CCC5(C)C4C(O)CC3(C)C2(C(O)C=O)O1,251.0
OC(C(Cl)(Cl)Cl)O,57.0
OC(O)C(Cl)(Cl)Cl,57.0
[OH][CH]([OH])[C]([Cl])([Cl])[Cl],57.0
NC(=S)Nc1ccccc1C,162.0
CC1=CC=CC=C1NC(N)=S,162.0
Cc1ccccc1NC(N)=S,162.0
[CH3][c]1[cH][cH][cH][cH][c]1[NH][C]([NH2])=[S],162.0
Cc1ccccc1NC(=N)S,162.0
CC1=CC=CC=C1NC(=N)S,162.0
Cc1ccccc1N=C(N)S,162.0
Clc1ccc(c(c1)c1ccc(c(c1)Cl)Cl)Cl,106.0
ClC1=CC=C(Cl)C(C2=CC=C(Cl)C(Cl)=C2)=C1,106.0
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2)c1,106.0
[Cl][c]1[cH][cH][c]([Cl])[c](-[c]2[cH][cH][c]([Cl])[c]([Cl])[cH]2)[cH]1,106.0
ClC1=CC(C2=CC(Cl)=C(Cl)C=C2)=C(Cl)C=C1,106.0
Fc1cc(C(=O)O)c(cc1F)F,98.0
O=C(O)C1=C(F)C=C(F)C(F)=C1,98.0
O=C(O)c1cc(F)c(F)cc1F,98.0
[O]=[C]([OH])[c]1[cH][c]([F])[c]([F])[cH][c]1[F],98.0
O=C(O)C1=CC(F)=C(F)C=C1F,98.0
Nc1ccc(cc1)S(=O)(=O)O,365.0
NC1=CC=C(S(=O)(=O)O)C=C1,365.0
Nc1ccc(S(=O)(=O)O)cc1,365.0
[NH2][c]1[cH][cH][c]([S](=[O])(=[O])[OH])[cH][cH]1,365.0
CCCCc1ccc(cc1)N=Nc1ccc(cc1)OCCC,67.0
CCCCC1=CC=C(N=NC2=CC=C(OCCC)C=C2)C=C1,67.0
CCCCc1ccc(N=Nc2ccc(OCCC)cc2)cc1,67.0
[CH3][CH2][CH2][CH2][c]1[cH][cH][c]([N]=[N][c]2[cH][cH][c]([O][CH2][CH2][CH3])[cH][cH]2)[cH][cH]1,67.0
CCC=Cc1ccc(NNc2ccc(OCCC)cc2)cc1,67.0
CCCC=C1C=CC(=NNc2ccc(OCCC)cc2)C=C1,67.0
O=C1C=CC=C2C1=Cc1c2cccc1,84.0
O=C1C=CC=C2C1=CC1=C2C=CC=C1,84.0
O=C1C=CC=C2C1=Cc1ccccc12,84.0
[O]=[C]1[CH]=[CH][CH]=[C]2[C]1=[CH][c]1[cH][cH][cH][cH][c]12,84.0
O=C1C=CC=C2C1=CC1=CC=CC=C21,84.0
C[Si](CC[Si](Cl)(C)C)(Cl)C,37.0
C[Si](C)(Cl)CC[Si](C)(C)Cl,37.0
[CH3][Si]([CH3])([Cl])[CH2][CH2][Si]([CH3])([CH3])[Cl],37.0
CC(=C)C(=O)NCO,-37.0
C=C(C)C(=O)NCO,-37.0
[CH2]=[C]([CH3])[C](=[O])[NH][CH2][OH],-37.0
C=C(C)C(O)=NCO,-37.0
OC1CN(C1)C(=O)OC(C)(C)C,40.0
CC(C)(C)OC(=O)N1CC(O)C1,40.0
[CH3][C]([CH3])([CH3])[O][C](=[O])[N]1[CH2][CH]([OH])[CH2]1,40.0
CCCCCCC(CCCC)O,-4.0
CCCCCCC(O)CCCC,-4.0
[CH3][CH2][CH2][CH2][CH2][CH2][CH]([OH])[CH2][CH2][CH2][CH3],-4.0
CCCCOc1ccccc1,-19.0
CCCCOC1=CC=CC=C1,-19.0
[CH3][CH2][CH2][CH2][O][c]1[cH][cH][cH][cH][cH]1,-19.0
COC(=O)c1ccccc1C#N,50.0
COC(=O)C1=CC=CC=C1C#N,50.0
[CH3][O][C](=[O])[c]1[cH][cH][cH][cH][c]1[C]#[N],50.0
C[Si](Cl)(Cl)C,-76.0
C[Si](C)(Cl)Cl,-76.0
[CH3][Si]([CH3])([Cl])[Cl],-76.0
CC(=NCc1ccccc1)c1c(O)c2ccccc2n(c1=O)c1ccccc1,164.0
CC(=NCC1=CC=CC=C1)C1=C(O)C2=CC=CC=C2N(C2=CC=CC=C2)C1=O,164.0
CC(=NCc1ccccc1)c1c(O)c2ccccc2n(-c2ccccc2)c1=O,164.0
[CH3][C](=[N][CH2][c]1[cH][cH][cH][cH][cH]1)[c]1[c]([OH])[c]2[cH][cH][cH][cH][c]2[n](-[c]2[cH][cH][cH][cH][cH]2)[c]1=[O],164.0
C=C(NCc1ccccc1)C1C(=O)c2ccccc2N(c2ccccc2)C1=O,164.0
C=C(NCc1ccccc1)c1c(O)c2ccccc2n(-c2ccccc2)c1=O,164.0
C=C(NCc1ccccc1)c1c(O)n(-c2ccccc2)c2ccccc2c1=O,164.0
CC(=NCc1ccccc1)C1C(=O)c2ccccc2N(c2ccccc2)C1=O,164.0
CC(=NCc1ccccc1)c1c(O)n(-c2ccccc2)c2ccccc2c1=O,164.0
CC(NCc1ccccc1)=C1C(=O)c2ccccc2N(c2ccccc2)C1=O,164.0
CSCC(=O)O,14.0
[CH3][S][CH2][C](=[O])[OH],14.0
CSC=C(O)O,14.0
Cc1ccccc1Br,-27.0
CC1=CC=CC=C1Br,-27.0
[CH3][c]1[cH][cH][cH][cH][c]1[Br],-27.0
O=Cc1ccc(cc1O)OCc1ccccc1,79.0
O=CC1=CC=C(OCC2=CC=CC=C2)C=C1O,79.0
O=Cc1ccc(OCc2ccccc2)cc1O,79.0
[O]=[CH][c]1[cH][cH][c]([O][CH2][c]2[cH][cH][cH][cH][cH]2)[cH][c]1[OH],79.0
O=CC1=C(O)C=C(OCC2=CC=CC=C2)C=C1,79.0
O=C1C=C(OCc2ccccc2)C=CC1=CO,79.0
O=CC1=CC=C(OCc2ccccc2)CC1=O,79.0
O=CC1C=CC(OCc2ccccc2)=CC1=O,79.0
CSc1ccc(cc1)C(=O)O,195.0
CSC1=CC=C(C(=O)O)C=C1,195.0
CSc1ccc(C(=O)O)cc1,195.0
[CH3][S][c]1[cH][cH][c]([C](=[O])[OH])[cH][cH]1,195.0
O=C(c1cnoc1C)Nc1ccc(cc1)C(F)(F)F,165.5
CC1=C(C(=O)NC2=CC=C(C(F)(F)F)C=C2)C=NO1,165.5
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,165.5
[CH3][c]1[o][n][cH][c]1[C](=[O])[NH][c]1[cH][cH][c]([C]([F])([F])[F])[cH][cH]1,165.5
Cc1oncc1C(O)=Nc1ccc(C(F)(F)F)cc1,165.5
CCC1(CCC(=O)NC1=O)c1ccc(cc1)N,149.5
CCC1(C2=CC=C(N)C=C2)CCC(=O)NC1=O,149.5
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,149.5
[CH3][CH2][C]1([c]2[cH][cH][c]([NH2])[cH][cH]2)[CH2][CH2][C](=[O])[NH][C]1=[O],149.5
CCC1(c2ccc(N)cc2)CCC(O)=NC1=O,149.5
CCC1(C2=CC=C(N)C=C2)CCC(O)=NC1=O,149.5
CCC1(c2ccc(N)cc2)CC=C(O)N=C1O,149.5
CCC1(c2ccc(N)cc2)CC=C(O)NC1=O,149.5
CCC1(c2ccc(N)cc2)CCC(=O)N=C1O,149.5
CC(=O)C(=NNc1ccc(cc1)Br)C(=O)C,132.0
CC(=O)C(=NNC1=CC=C(Br)C=C1)C(C)=O,132.0
CC(=O)C(=NNc1ccc(Br)cc1)C(C)=O,132.0
[CH3][C](=[O])[C](=[N][NH][c]1[cH][cH][c]([Br])[cH][cH]1)[C]([CH3])=[O],132.0
C=C(O)C(=NNc1ccc(Br)cc1)C(=C)O,132.0
C=C(O)C(=NNc1ccc(Br)cc1)C(C)=O,132.0
C=C(O)C(N=Nc1ccc(Br)cc1)=C(C)O,132.0
C=C(O)C(N=Nc1ccc(Br)cc1)C(=C)O,132.0
C=C(O)C(N=Nc1ccc(Br)cc1)C(C)=O,132.0
CC(=O)C(N=Nc1ccc(Br)cc1)=C(C)O,132.0
CC(=O)C(N=Nc1ccc(Br)cc1)C(C)=O,132.0
c1ccc2c(c1)c1ccc3c4c1c(c2)ccc4cc1c3cccc1,281.5
C1=CC=C2C(=C1)C=C1C=CC3=CC4=C(C=CC=C4)C4=CC=C2C1=C34,281.5
c1ccc2c(c1)cc1ccc3cc4ccccc4c4ccc2c1c34,281.5
[cH]1[cH][cH][c]2[c]([cH]1)[cH][c]1[cH][cH][c]3[cH][c]4[cH][cH][cH][cH][c]4[c]4[cH][cH][c]2[c]1[c]34,281.5
C1=CC=C2C(=C1)C=C1C=CC3=CC4=CC=CC=C4C4=CC=C2C1=C34,281.5
N#CSCCSC#N,90.0
[N]#[C][S][CH2][CH2][S][C]#[N],90.0
COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@@]31C=C[C@@]2([C@@](C3)(Cl)C#N)OC(=O)C)C,183.5
COC1=CC=C2C(=C1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@]3(OC(C)=O)C=C[C@]12C[C@]3(Cl)C#N,183.5
COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@]3(OC(C)=O)C=C[C@]12C[C@]3(Cl)C#N,183.5
[CH3][O][c]1[cH][cH][c]2[c]([cH]1)[CH2][CH2][C@@H]1[C@@H]2[CH2][CH2][C@]2([CH3])[C@]3([O][C]([CH3])=[O])[CH]=[CH][C@]12[CH2][C@]3([Cl])[C]#[N],183.5
C=C(O)O[C@@]12C=C[C@]3(C[C@]1(Cl)C#N)[C@@H]1CCc4cc(OC)ccc4[C@H]1CC[C@]23C,183.5
COC(=O)CS(=O)(=O)c1ccc(cc1)Br,82.0
COC(=O)CS(=O)(=O)C1=CC=C(Br)C=C1,82.0
COC(=O)CS(=O)(=O)c1ccc(Br)cc1,82.0
[CH3][O][C](=[O])[CH2][S](=[O])(=[O])[c]1[cH][cH][c]([Br])[cH][cH]1,82.0
COC(O)=CS(=O)(=O)c1ccc(Br)cc1,82.0
CCCCCCCCCCCCCC=C,-4.0
C=CCCCCCCCCCCCCC,-4.0
[CH2]=[CH][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH3],-4.0
Brc1ccc(cc1)c1ccc(cc1)C1Cc2ccccc2C(C1)c1c(=O)oc2c(c1O)cccc2,230.0
O=C1OC2=C(C=CC=C2)C(O)=C1C1CC(C2=CC=C(C3=CC=C(Br)C=C3)C=C2)CC2=CC=CC=C21,230.0
O=c1oc2ccccc2c(O)c1C1CC(c2ccc(-c3ccc(Br)cc3)cc2)Cc2ccccc21,230.0
[O]=[c]1[o][c]2[cH][cH][cH][cH][c]2[c]([OH])[c]1[CH]1[CH2][CH]([c]2[cH][cH][c](-[c]3[cH][cH][c]([Br])[cH][cH]3)[cH][cH]2)[CH2][c]2[cH][cH][cH][cH][c]21,230.0
O=C1OC2=CC=CC=C2C(O)=C1C1CC(C2=CC=C(C3=CC=C(Br)C=C3)C=C2)CC2=CC=CC=C21,230.0
O=C1Oc2ccccc2C(=O)C1C1CC(c2ccc(-c3ccc(Br)cc3)cc2)Cc2ccccc21,230.0
O=c1c(C2CC(c3ccc(-c4ccc(Br)cc4)cc3)Cc3ccccc32)c(O)oc2ccccc12,230.0
CC(=O)N(c1ccccc1)C(=O)C,37.5
CC(=O)N(C(C)=O)C1=CC=CC=C1,37.5
CC(=O)N(C(C)=O)c1ccccc1,37.5
[CH3][C](=[O])[N]([C]([CH3])=[O])[c]1[cH][cH][cH][cH][cH]1,37.5
C=C(O)N(C(=C)O)c1ccccc1,37.5
C=C(O)N(C(C)=O)c1ccccc1,37.5
OC(=O)CC1(C)C(CCC2C1CCC1(C2CCC1)C)CC(=O)O,229.0
CC12CCCC1C1CCC(CC(=O)O)C(C)(CC(=O)O)C1CC2,229.0
[CH3][C]12[CH2][CH2][CH2][CH]1[CH]1[CH2][CH2][CH]([CH2][C](=[O])[OH])[C]([CH3])([CH2][C](=[O])[OH])[CH]1[CH2][CH2]2,229.0
CC12CCCC1C1CCC(C=C(O)O)C(C)(C=C(O)O)C1CC2,229.0
CC12CCCC1C1CCC(C=C(O)O)C(C)(CC(=O)O)C1CC2,229.0
CC12CCCC1C1CCC(CC(=O)O)C(C)(C=C(O)O)C1CC2,229.0
O=C1NC(=O)C(=NNc2cccc(c2)[N+](=O)[O-])C(=O)N1,270.0
O=C1NC(=O)C(=NNC2=CC=CC([N+](=O)[O-])=C2)C(=O)N1,270.0
O=C1NC(=O)C(=NNc2cccc([N+](=O)[O-])c2)C(=O)N1,270.0
[O]=[C]1[NH][C](=[O])[C](=[N][NH][c]2[cH][cH][cH][c]([N+](=[O])[O-])[cH]2)[C](=[O])[NH]1,270.0
O=C1N=C(O)C(=NNc2cccc([N+](=O)[O-])c2)C(O)=N1,270.0
O=C1N=C(O)C(=NNC2=CC([N+](=O)[O-])=CC=C2)C(O)=N1,270.0
O=C1N=C(O)C(=NNc2cccc([N+](=O)[O-])c2)C(=O)N1,270.0
O=C1N=C(O)C(N=Nc2cccc([N+](=O)[O-])c2)C(=O)N1,270.0
O=C1N=C(O)C(N=Nc2cccc([N+](=O)[O-])c2)C(O)=N1,270.0
O=C1N=C(O)N=C(O)C1=NNc1cccc([N+](=O)[O-])c1,270.0
O=C1N=C(O)N=C(O)C1N=Nc1cccc([N+](=O)[O-])c1,270.0
O=C1N=C(O)NC(=O)C1=NNc1cccc([N+](=O)[O-])c1,270.0
O=C1N=C(O)NC(=O)C1N=Nc1cccc([N+](=O)[O-])c1,270.0
O=C1NC(=O)C(N=Nc2cccc([N+](=O)[O-])c2)C(=O)N1,270.0
O=[N+]([O-])c1cccc(N=Nc2c(O)nc(O)nc2O)c1,270.0
O=c1[nH]c(O)c(N=Nc2cccc([N+](=O)[O-])c2)c(=O)[nH]1,270.0
O=c1[nH]c(O)nc(O)c1N=Nc1cccc([N+](=O)[O-])c1,270.0
O=c1nc(O)[nH]c(O)c1N=Nc1cccc([N+](=O)[O-])c1,270.0
O=c1nc(O)c(N=Nc2cccc([N+](=O)[O-])c2)c(O)[nH]1,270.0
O=C1NC(=O)C(N1C)(C)C,163.0
CN1C(=O)NC(=O)C1(C)C,163.0
[CH3][N]1[C](=[O])[NH][C](=[O])[C]1([CH3])[CH3],163.0
CN1C(=O)N=C(O)C1(C)C,163.0
CN1C(O)=NC(=O)C1(C)C,163.0
Cc1ccc(cc1)NC(=O)CC(c1ccc(cc1)C)C,105.0
CC1=CC=C(NC(=O)CC(C)C2=CC=C(C)C=C2)C=C1,105.0
Cc1ccc(NC(=O)CC(C)c2ccc(C)cc2)cc1,105.0
[CH3][c]1[cH][cH][c]([NH][C](=[O])[CH2][CH]([CH3])[c]2[cH][cH][c]([CH3])[cH][cH]2)[cH][cH]1,105.0
Cc1ccc(N=C(O)CC(C)c2ccc(C)cc2)cc1,105.0
Cc1ccc(NC(O)=CC(C)c2ccc(C)cc2)cc1,105.0
CC1=C(C)C(=O)C(=C(C1=O)C)C,111.5
CC1=C(C)C(=O)C(C)=C(C)C1=O,111.5
[CH3][C]1=[C]([CH3])[C](=[O])[C]([CH3])=[C]([CH3])[C]1=[O],111.5
C=C1C(=C)C(=O)C(C)C(C)C1=O,111.5
C=C1C(=C)C(O)=C(C)C(C)C1=O,111.5
C=C1C(=O)C(=C)C(C)C(=O)C1C,111.5
C=C1C(=O)C(=C)C(C)C(O)=C1C,111.5
C=C1C(=O)C(C)=C(C)C(=O)C1C,111.5
C=C1C(=O)C(C)=C(C)C(O)=C1C,111.5
C=C1C(=O)C(C)C(=C)C(=O)C1C,111.5
C=C1C(=O)C(C)C(=C)C(O)=C1C,111.5
C=c1c(C)c(O)c(=C)c(C)c1O,111.5
C=c1c(O)c(C)c(C)c(O)c1=C,111.5
CCOC(=O)C1C(c2ccc(cc2)OC)C(C(=O)OCC)C(NC1(O)C(F)(F)F)(O)C(F)(F)F,109.0
CCOC(=O)C1C(C2=CC=C(OC)C=C2)C(C(=O)OCC)C(O)(C(F)(F)F)NC1(O)C(F)(F)F,109.0
CCOC(=O)C1C(c2ccc(OC)cc2)C(C(=O)OCC)C(O)(C(F)(F)F)NC1(O)C(F)(F)F,109.0
[CH3][CH2][O][C](=[O])[CH]1[CH]([c]2[cH][cH][c]([O][CH3])[cH][cH]2)[CH]([C](=[O])[O][CH2][CH3])[C]([OH])([C]([F])([F])[F])[NH][C]1([OH])[C]([F])([F])[F],109.0
CCOC(=O)C1C(c2ccc(OC)cc2)C(=C(O)OCC)C(O)(C(F)(F)F)NC1(O)C(F)(F)F,109.0
CCOC(O)=C1C(c2ccc(OC)cc2)C(=C(O)OCC)C(O)(C(F)(F)F)NC1(O)C(F)(F)F,109.0
O=Cc1c(CO)cnc(c1O)C,172.0
CC1=C(O)C(C=O)=C(CO)C=N1,172.0
Cc1ncc(CO)c(C=O)c1O,172.0
[CH3][c]1[n][cH][c]([CH2][OH])[c]([CH]=[O])[c]1[OH],172.0
CC1=NC=C(CO)C(C=O)=C1O,172.0
C=C1NC=C(CO)C(C=O)=C1O,172.0
C=C1NC=C(CO)C(C=O)C1=O,172.0
C=c1[nH]cc(CO)c(=CO)c1=O,172.0
CC1=NC=C(CO)C(=CO)C1=O,172.0
CC1=NC=C(CO)C(C=O)C1=O,172.0
CN(c1ccc(cc1)N=c1cc(cc(s1)c1ccccc1)c1ccccc1)C,148.0
CN(C)C1=CC=C(N=C2C=C(C3=CC=CC=C3)C=C(C3=CC=CC=C3)S2)C=C1,148.0
CN(C)c1ccc(N=c2cc(-c3ccccc3)cc(-c3ccccc3)s2)cc1,148.0
[CH3][N]([CH3])[c]1[cH][cH][c]([N]=[c]2[cH][c](-[c]3[cH][cH][cH][cH][cH]3)[cH][c](-[c]3[cH][cH][cH][cH][cH]3)[s]2)[cH][cH]1,148.0
Cc1cc(Br)c(c(c1)Br)I,71.0
CC1=CC(Br)=C(I)C(Br)=C1,71.0
Cc1cc(Br)c(I)c(Br)c1,71.0
[CH3][c]1[cH][c]([Br])[c]([I])[c]([Br])[cH]1,71.0
SC(C(C(=O)O)S)C(=O)O,197.0
O=C(O)C(S)C(S)C(=O)O,197.0
[O]=[C]([OH])[CH]([SH])[CH]([SH])[C](=[O])[OH],197.0
O=C(O)C(=S)C(S)C(O)O,197.0
O=C(O)C(S)=C(S)C(O)O,197.0
O=C(O)C(S)C(=S)C(O)O,197.0
O=C(O)C(S)C(S)=C(O)O,197.0
OC(O)=C(S)C(=S)C(O)O,197.0
OC(O)=C(S)C(S)=C(O)O,197.0
OC(O)C(=S)C(=S)C(O)O,197.0
O=Cc1ccc(c(c1)[N+](=O)[O-])N1CCCCC1,52.0
O=CC1=CC=C(N2CCCCC2)C([N+](=O)[O-])=C1,52.0
O=Cc1ccc(N2CCCCC2)c([N+](=O)[O-])c1,52.0
[O]=[CH][c]1[cH][cH][c]([N]2[CH2][CH2][CH2][CH2][CH2]2)[c]([N+](=[O])[O-])[cH]1,52.0
O=CC1=CC([N+](=O)[O-])=C(N2CCCCC2)C=C1,52.0
CCCCCCCC(CC)C,-76.0
CCCCCCCC(C)CC,-76.0
[CH3][CH2][CH2][CH2][CH2][CH2][CH2][CH]([CH3])[CH2][CH3],-76.0
N#Cc1ccc2c(c1)[nH]cc2,130.0
N#CC1=CC=C2C=CNC2=C1,130.0
N#Cc1ccc2cc[nH]c2c1,130.0
[N]#[C][c]1[cH][cH][c]2[cH][cH][nH][c]2[cH]1,130.0
N#CC1=CC2=C(C=CN2)C=C1,130.0
OC(=O)CCCCCCCCCCC(=O)O,129.0
O=C(O)CCCCCCCCCCC(=O)O,129.0
[O]=[C]([OH])[CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][C](=[O])[OH],129.0
O=C(O)CCCCCCCCCC=C(O)O,129.0
OC(O)=CCCCCCCCCC=C(O)O,129.0
Fc1cc(Br)c(c(c1)Br)I,134.0
FC1=CC(Br)=C(I)C(Br)=C1,134.0
Fc1cc(Br)c(I)c(Br)c1,134.0
[F][c]1[cH][c]([Br])[c]([I])[c]([Br])[cH]1,134.0
O=C1CC(C)(C)CC(=O)C1=NNc1ccc(cc1)Br,204.0
CC1(C)CC(=O)C(=NNC2=CC=C(Br)C=C2)C(=O)C1,204.0
CC1(C)CC(=O)C(=NNc2ccc(Br)cc2)C(=O)C1,204.0
[CH3][C]1([CH3])[CH2][C](=[O])[C](=[N][NH][c]2[cH][cH][c]([Br])[cH][cH]2)[C](=[O])[CH2]1,204.0
CC1(C)C=C(O)C(=NNc2ccc(Br)cc2)C(=O)C1,204.0
CC1(C)C=C(O)C(=NNc2ccc(Br)cc2)C(O)=C1,204.0
