SMILES,MP,GNN1,GNN2,GNN3,GNN4,GNN5,GNN6,GNN7,GNN8,GNN9,GNN10,consensus GNN,SD
CC(C)(C)OC(=O)NN1CC(CC1=O)C(O)=O,170,91.10326,112.01716,104.0928,112.02817,100.46884,112.95178,110.34139,135.98679,139.663,110.73811,112.93913,14.0328313038937
COC(=O)C1=CC2=C(O1)C=CC(CBr)=C2,109,110.7451,113.58108,75.24484,142.73508,125.534164,109.488434,112.785614,119.42258,84.333405,107.65067,110.1520967,18.1523129205467
CN(CC(C)(C)C)C(=O)C1=CC(=CC=C1)C(O)=O,133,155.29185,131.50919,177.96494,153.19064,192.47691,192.5683,179.62451,150.46103,130.46628,166.8728,163.042645,21.4975712210683
NC(=O)CNS(=O)(=O)C1=CNC(=C1)C(O)=O,240,217.93996,201.01001,172.37248,189.01167,200.84236,207.38533,178.15479,207.34209,230.82715,214.39871,201.928455,17.0695762617238
CN(C1CCCN(C)C1)C(=O)C1=CC=C(N)C=C1,117,100.179405,106.77012,87.4231,113.95004,111.093216,95.76289,152.28049,107.99929,107.96728,127.766785,111.1192616,17.1318173952481
CCN1N=CC(C#N)=C1N,160,167.81,137.5051,129.20572,151.77177,86.95569,115.26688,171.60614,137.4265,151.40717,123.5222,137.247717,24.0657422803649
CC(C)CC(N)C1=NN=NN1,273,99.57132,111.30168,147.31409,102.807724,124.89627,140.29144,98.14904,146.32903,110.771416,148.10776,122.953977,19.8216472789207
CC(C)C(=O)N(C)CC1=CC=C(C=C1)C(O)=O,140,149.58272,150.04608,127.072426,156.05223,152.81895,160.55305,157.51047,160.29205,199.90211,165.66531,157.9495396,17.169149370368
C(OC1=C2NN=CC2=CC=C1)C1=CC=CC=C1,127,138.10313,122.92148,112.54129,121.72266,138.33076,144.09744,114.163704,113.04188,102.36809,135.8061,124.3096534,13.3004712637147
COC(=O)C1=C(N)C=C(F)C(F)=C1,80,91.51837,71.43588,92.65353,74.89885,66.861046,89.58794,75.56168,88.15739,60.677784,76.41949,78.777196,10.555418229959
OC(=O)C1CCCN(C1)C(=O)N1CCC2=C(C1)C=CS2,67,157.96077,156.63818,124.96072,150.07968,114.22387,157.21986,138.95775,109.61747,177.8356,122.8487,141.03426,21.2774947692627
OC(=O)CCN1C(=O)CCC2=C1C=CC(F)=C2,150,84.91365,129.4867,127.27573,116.066025,122.055115,121.53151,120.28245,143.70303,128.09787,125.94712,121.93592,14.2176303990505
CCN1N=C(C)C(=C1C)S(Cl)(=O)=O,35,48.353275,86.56016,74.44661,58.13351,49.74171,50.662685,50.399487,97.50318,81.697716,72.18106,66.9679393,16.9646699774199
COCCCOC1=CC(=CC=C1)C(O)=O,82,82.8929,105.35818,107.54253,81.34033,91.073715,90.81169,58.791637,90.21543,94.07087,110.25089,91.2348172,14.3400057028895
NS(=O)(=O)C1=NC=CC=N1,174,136.95018,119.73656,187.34047,174.15446,179.99042,144.36823,157.83463,169.62914,169.28131,180.36742,161.965282,20.7461280947592
CCOC1=C(C=CC(=C1)N1CCC(O)CC1)[N+]([O-])=O,110,127.01302,103.49061,105.608376,116.37557,112.440384,100.8578,100.91129,109.85657,126.00638,108.53606,111.109606,8.99969357637732
CC(C)C(=O)NC1=CC(C(O)=O)=C(Cl)C=C1,230,176.47514,183.75635,156.09273,158.53427,171.52594,167.97781,146.7823,149.11377,186.09857,146.40096,164.275784,14.2343451750702
CC(C)CC(=O)NC1=CC(C(O)=O)=C(Cl)C=C1,175,165.5377,180.45969,178.36284,170.42165,176.49815,201.28873,151.45032,185.47061,159.41147,159.10735,172.800851,13.9871091595994
CS(=O)CC1=C(OC2=C1C=CC=C2)C(O)=O,178,156.09807,149.2918,148.08098,208.95108,159.1064,136.77243,161.50302,156.60747,129.14418,183.0389,158.859433,21.6612842281925
NC1=CC=C(C=C1)N1CCN(CC1)S(=O)(=O)C(F)F,111,136.0532,93.895706,114.51016,86.17583,116.3253,99.25111,86.570206,106.93522,131.60222,79.076744,105.0395696,18.4845646082978
ClC1=CC(C(=O)C2=CC3=C(OCC3)C=C2)=C(Cl)C=C1,82,114.88843,121.17481,121.16521,133.65178,128.19252,115.334564,150.10501,117.47392,136.02713,129.69644,126.7709814,10.5320533407287
OC(=O)C1(CC2=CC(Cl)=CC=C2)CCCC1,61,116.98529,132.16605,143.80125,143.52245,146.99796,148.19505,138.35164,108.42246,118.079605,102.84388,129.9365635,16.0693703824139
OC(=O)C1=CC(CSC2=C(Cl)C=CC=C2Cl)=CC=C1,223,193.87794,148.89655,186.62267,218.51953,218.18416,183.19206,176.39728,171.21523,231.83212,154.66302,188.340056,26.2277958387277
COC1=CC=C(OC2=NC=C(N)C=C2)C=C1,96,107.59568,89.24432,105.37525,84.527115,95.73566,77.33191,99.41195,95.97704,89.77639,69.29216,91.4267475,11.4137042811195
CC(C)(NC(=O)NC1=CC=CC=C1)C(O)=O,166,190.03629,197.35999,155.84506,144.36678,173.4354,160.25067,148.09122,158.15523,205.73343,175.11879,170.839286,20.076421271027
CC1CCNC2=C(N1)C=CC=C2,97,84.90962,77.73397,65.86435,119.88371,55.67868,75.09584,30.976864,65.01534,67.54071,108.11196,75.0811044,24.0139799665501
CC1=CC(C)=C(C=C1)C(=O)CC#N,79,75.34281,68.32197,100.49011,71.10928,71.50523,71.922485,65.10293,92.53611,70.12368,83.585686,77.0040291,10.9273960862099
NS(=O)(=O)C1=CC=C(SC2=C(C=CC=C2)C(O)=O)C=C1,227,198.79744,188.7464,183.1646,228.12083,220.15993,214.2157,255.31871,194.24878,195.94455,193.25803,207.197497,21.0900634227193
CC(C)(C)CC1=NC(=NO1)C1=CC(=CC=C1)C(O)=O,161,169.07286,138.46109,166.0978,160.88579,190.73225,190.93127,146.26039,166.44453,177.24072,181.31317,168.743987,16.4397484168275
OC(=O)C1=CN=C(S1)C1=CC=NC=C1,308,248.34828,282.85904,302.66354,267.61743,262.7354,263.87045,254.61267,260.7215,298.67856,270.87097,271.297784,17.1064830291496
CC(O)(CC1=CC=CC=C1)C(O)=O,91,113.27299,174.6979,127.61899,129.07114,136.10623,120.900406,148.17955,113.67161,134.97427,104.38188,130.2874966,19.1875819812172
CC(C)(C)OC(=O)NCC1=NN=C(N1)C1=CN=CC=C1,197,187.45222,185.22665,184.06944,170.68616,210.8672,191.30826,186.39842,171.50978,177.08919,185.75032,185.035764,10.8064592218915
CCOC(=O)CC(C)(O)C1=CC(O)=CC=C1,86,67.4938,71.54115,75.402855,102.85812,57.907566,93.70662,80.102745,70.72268,72.48874,48.39505,74.0619326,14.9542512866903
NC1=C(C=NN1)[N+]([O-])=O,238,165.24084,187.97089,196.83646,224.49135,184.2152,198.74496,184.15814,179.72464,187.95247,176.80972,188.614467,15.0404492549957
CN1C=C(Br)N=N1,100,60.637196,44.40904,38.20337,79.99172,72.142685,94.85206,82.62469,86.78887,66.328,61.722023,68.7699654,17.2735724595282
CC(C)(NS(C)(=O)=O)C(O)=O,72,139.18779,185.69887,136.9225,127.93803,112.56363,158.0605,106.86704,129.07726,155.2009,122.4214,137.393792,22.3879324966942
CS(=O)(=O)C1=C(F)C=C(C=C1)C#N,147,114.4805,127.57521,120.7605,141.11946,115.239685,143.20712,109.6325,102.84269,113.90194,114.36998,120.3129585,12.511802543008
CC(C)(C)OC(=O)NCC1CCCCC11NC(=O)NC1=O,230,168.82274,177.35399,213.46323,189.78885,164.39212,208.13715,173.76164,131.62645,171.01085,178.35638,177.67134,21.8884540115628
NC(CC1CCOC1)C(O)=O,270,184.15901,158.25412,225.07378,172.2101,206.50218,225.91241,170.52829,164.56816,172.76743,175.2067,185.518218,23.4338585262068
NC1=NC=C(Cl)C(Cl)=C1,141,166.06375,159.40799,171.71794,141.55968,154.54066,139.15637,136.7033,137.89262,163.29448,140.32872,151.066551,12.6884064821722
OC(=O)C1=C(F)C=CC(=C1)N1CCCC1=O,255,141.68681,123.1948,171.82974,155.39369,135.09938,164.52605,154.52995,167.56697,161.99985,143.70288,151.953012,14.8354924551414
BrC1=CC=C(OCCC2=CC=CC=C2)C=C1,50,55.251003,64.33818,53.013893,40.062588,41.560062,33.524006,33.214207,43.578335,35.625294,29.375914,42.9543482,10.6876410366739
OC(=O)C1CC1C1CCCCC1,53,71.262344,104.7036,73.763626,61.80649,107.13308,83.424515,82.646095,106.2978,69.09677,68.03012,82.816444,16.3885721543364
FC(F)(F)C1=C2N=CN=C(Cl)C2=CC=C1,145,73.746346,107.29833,96.633736,118.181854,95.01883,112.681366,122.20713,115.20464,102.01546,100.90261,104.3890302,13.4411280730286
CC1=NN=C(OC2=CC=C(N)C=C2)C=C1,115,128.03503,148.6779,158.52559,154.07832,143.14874,124.307274,175.83987,153.47966,158.56525,114.06687,145.8724504,17.7611254282136
COC1=CC(N)=C(C)C=C1,44.5,36.76803,40.993248,39.29867,35.86649,27.157265,34.727654,38.168915,32.433525,41.52613,51.54025,37.8480177,6.09544088504238
NC1=CC2=C(CCC(=O)N2)C=C1,211,224.44633,187.98936,203.60365,190.38821,218.56372,224.63495,189.33643,210.10677,206.16379,211.07664,206.630985,13.174167718969
OC(=O)C1=NN(C=C1O)C1=C(F)C=C(F)C=C1,204,203.57187,199.77588,199.03123,205.29024,218.37166,230.72182,196.02048,238.8288,238.54941,191.76385,212.192524,17.0701751808382
CC1=CC=CC(=C2NC3=C(C=CC(F)=C3)N2C2CC2)C1=N,150,183.58464,186.72658,169.434,150.42282,173.90904,166.70432,218.10065,171.74274,206.16367,167.8612,179.464966,18.9928636813669
CC1=C(C=CC=C1N)C1=NC2=C(C=CC(F)=C2)N1C1CC1,132,160.24895,164.45154,176.02017,185.76773,187.778,203.50507,220.5676,197.17305,197.09413,210.60947,190.321571,18.4347346373109
OC(=O)C1(CC2=CC=C(Cl)C=C2)CCCC1,72,145.83116,145.97397,163.14037,157.26474,168.0189,148.15363,148.26236,125.657005,141.52838,115.263336,145.9093851,15.1452877883182
NC1=CC(=NO1)C1=CSC=C1,90,116.76639,112.56591,114.38603,116.01056,124.453224,166.55962,159.43991,104.83013,127.90216,118.72323,126.1637164,19.41796943375
CC(C)(C)CC1=CC(N)=NN1,107,91.67122,67.475586,127.606895,66.628006,93.849945,72.49253,116.30994,100.096596,106.351685,117.988235,96.0470638,20.6669004159921
OC(=O)C1=C(C=C(F)C=C1)C1=CC(Cl)=C(Cl)C=C1,180,204.08984,214.14001,216.28996,222.26077,224.01973,217.26393,213.79483,218.3961,188.49207,191.6212,211.036844,11.6867162950011
FC1=C(NC2CCNCC2)C=CC=C1,47,73.11946,63.525436,83.20223,112.18111,72.26399,48.243477,74.621254,63.070553,64.22267,91.7578,74.620798,16.8709891728835
NC(=O)C1CCOC1,110,74.04922,108.42445,120.62712,79.47508,110.605804,103.411964,79.924644,119.238976,117.09868,78.467476,99.1323414,17.991480169464
CN(CC(O)=O)C(=O)NC1=C2C=CC=CC2=CC=C1,127,203.70541,155.17688,178.85399,210.6385,204.23058,174.92743,182.06209,183.81454,175.24089,182.5529,185.120321,15.8644547024639
CN1N=CC2=C1CCCC2O,105,125.11504,119.485596,83.300964,87.71098,110.234634,109.01816,77.04236,129.99973,149.39883,95.68705,108.6993344,21.8071209286089
COC(=O)C1CCC2=C(C=CC=C2)C1=O,72,63.853672,22.317284,54.479088,32.508183,49.294086,31.022503,28.850683,42.680286,29.750246,64.68307,41.9439101,14.5685883007887
NC1=CC(N2N=NN=C2C2CC2)=C(F)C=C1,94,133.60866,151.44487,143.5872,143.91101,113.40872,162.98499,101.03993,139.15706,146.33763,131.65007,136.713014,17.1925737873637
CC(C)N1C=NC(=C1)S(Cl)(=O)=O,63,92.35289,76.19212,98.24472,110.15775,88.4207,81.61262,126.51334,84.508835,104.03869,85.95725,94.7998915,14.4560098834896
CN1CCN(CC1)C(=O)C1=NC=C(C=C1)C#N,84,162.15192,126.67199,137.48686,145.95416,136.28722,145.40718,150.10811,156.1419,132.58322,155.57256,144.836512,10.8603095063408
CC(C)(C)C1=CC2=C(CCC2O)C=C1,74,73.6264,45.41114,58.963593,49.12322,68.94682,57.294407,58.39366,65.891014,34.193592,25.207136,53.7050982,14.5698266424279
NC(=S)CC1=CC=C(Br)C=C1,147,84.18977,114.39417,133.03496,117.44059,152.19609,134.40894,133.9902,141.76509,149.43925,142.42728,130.328634,19.2529343011725
CC1=CC(=O)C(=NN1C1=CC(Cl)=CC=C1)C(O)=O,224,203.48286,228.03212,216.65813,186.91722,193.64565,192.41638,192.53723,204.00156,199.29199,166.69586,198.3679,15.8088787807118
CC(C)(C)CC1=NC(=NO1)C1=CC=C(C=C1)C(O)=O,228,208.34908,158.22937,190.02907,195.068,243.98567,235.35995,201.13,196.01036,185.33655,221.46742,203.496547,23.8623229617655
CC1=C(N)C=CC(=C1)C1=NC2=C(S1)C=CC(F)=C2,192,201.61403,146.3522,153.84099,169.25224,156.48868,159.44366,173.96033,162.82236,165.88197,131.85818,162.151464,17.4278350045421
CNS(=O)(=O)C1=CC2=C(CCN2)C=C1,87,113.743835,138.61755,105.0235,123.82349,120.04741,110.41553,101.1218,97.15969,104.05873,127.668365,114.16799,12.5195942831629
COC1=C(OC)C(=CC(=C1)C(O)=O)[N+]([O-])=O,194,183.8687,158.5133,161.88109,171.59154,165.35564,158.09961,171.51187,163.27522,153.2857,166.72856,165.411123,8.26392653403338
CCNS(=O)(=O)C1=CC2=C(CCN2)C=C1,113,72.93486,117.2815,91.30896,119.532326,84.47267,105.65164,86.278275,93.59311,112.46169,99.84058,98.3355611,14.5540596833388
COC(=O)C1=CC(OC)=C(OC)C(N)=C1,128,78.715515,95.25752,95.93139,89.09251,105.32332,130.89723,80.482506,111.842415,103.71834,71.75144,96.3012186,16.7038816514148
CC1=NN=C(O1)C1=CC(N)=CC=C1,137,102.38237,103.53598,97.33707,129.23701,101.57141,139.32703,130.59586,85.645485,169.91376,95.770134,115.5316109,24.6268804186842
CC(OC1=CC=C(O)C=C1)C(N)=O,139,159.66832,186.52173,190.19551,181.9857,171.80339,169.46973,185.89745,183.58902,194.2211,151.94444,177.529639,13.1067192031938
FC(F)(F)COC1=C(C=O)C=CC=C1,52,22.758764,11.779166,35.85791,23.663118,43.96354,0.22201554,17.70616,26.24452,-11.596631,24.005756,19.460431854,15.3663337135466
CC(CC1=C(C)NN=C1C)C(O)=O,171,167.57637,120.79681,160.21576,145.61198,175.09402,159.49748,161.39719,159.9446,141.36311,146.21332,153.771064,14.7675323361469
CCOC(=O)C1=C(N)C=C(F)C(F)=C1,83,84.118866,77.58734,90.86723,57.21177,67.73123,89.87116,70.88167,81.79875,62.40797,65.55501,74.8030996,11.1471412405291
CSC1=C(F)C=C(C=C1)C(C)=O,72,63.86642,94.68811,50.67781,94.34244,69.76382,64.29423,62.609104,75.94369,64.46225,68.46387,70.9111744,13.2676801283784
COC1=C(C=CC=C1)S(N)(=O)=O,170,137.80998,142.05229,148.76666,157.81853,148.9518,148.91956,167.1022,163.43303,149.67035,130.14716,149.467156,10.6818328592065
OC1=CC2=C(C=C1)C(=O)C(OC1=CC=CC=C1)=CO2,198,190.25642,171.49399,176.97514,176.75912,185.48961,164.54347,176.36218,186.41116,155.19858,171.85101,175.534068,10.0132275953948
OC(=O)C1CCN1CC1=CC=CC=C1,177,126.91349,123.59426,135.1588,145.77238,117.48853,137.47739,140.38237,119.30633,114.640045,118.50649,127.9240085,10.4185855447479
CC1(Br)CS(=O)(=O)CC1Br,127,59.358532,115.52478,112.69002,112.21329,111.970184,124.32564,113.44516,111.74589,93.76732,91.520325,104.6561141,17.7501163493508
CC1=C(C)C=C(NC2CS(=O)(=O)C=C2)C=C1,178,153.99556,128.24857,106.87674,171.14932,134.89154,196.22002,137.6107,91.98,105.81605,124.40163,135.119013,30.1221342312065
CC1=C(C)C=C(C=C1)N(C1CS(=O)(=O)C=C1)C(=O)CCCl,123,142.31764,179.88464,120.24508,117.38965,130.53749,164.13472,150.51218,138.51866,136.02193,135.49362,141.505561,18.1544215505113
CC1=C(C)C=C(C=C1)N(C1CS(=O)(=O)C=C1)C(=O)CCl,137,127.26407,178.10336,115.211586,122.16625,137.96248,161.44815,153.1596,132.78795,124.39284,136.1607,138.8656986,18.6585066352669
CC1=CC=C(C=C1)N(C1CS(=O)(=O)C=C1)C(=O)CCl,119,130.07483,153.80728,129.00038,140.39215,110.65448,156.17192,141.60919,130.51993,107.37486,138.94739,133.855241,15.2097806646345
COC(=O)C1=NC2=C(C=CC=C2)C=C1,84,116.78381,124.44162,79.58334,98.54712,100.32558,76.27252,139.00165,92.42578,97.21379,122.384735,104.6979945,19.3074197058339
CC1=CC(SCC2=CC(=CC=C2)C(O)=O)=C(C)C=C1,130,158.19792,133.27649,131.92796,191.78693,169.76854,147.96698,148.4839,135.72404,182.70276,152.58046,155.241598,19.5500474534201
CS(=O)(=O)C1=C(F)C=C(N)C=C1,117,131.39864,119.63192,113.58508,133.99623,115.93958,157.43192,141.32703,108.700035,147.16383,129.5798,129.8754065,14.9053241680505
COC1=CC=C(C=C1)C1=CC=C(C=C1)C#N,103,151.42786,139.86588,138.33777,133.44273,120.83026,125.18573,148.78578,144.91869,155.46301,136.39232,139.465003,10.554418766314
[O-][N+](=O)C1=C(F)C=C(Br)C=C1,87,48.923435,58.47043,37.87778,64.00562,45.37133,47.827938,60.306854,73.499596,68.37601,73.32409,57.7983083,11.7225094206314
CN1CCC(=O)NC2=C1C=CC(Cl)=C2,139,160.44368,117.798035,127.37686,146.88158,160.56697,175.39716,130.61916,160.27184,138.32607,160.84814,147.8529495,17.644366750627
CNC1=C(C=C(Cl)C=C1)[N+]([O-])=O,107,107.04118,109.52905,82.21552,110.11832,128.46625,105.907745,89.42487,65.63777,105.7855,93.408325,99.753453,16.6528932580755
CC(N)C1=CC=C(OCC(N)=O)C=C1,128,178.0337,170.15213,126.01303,149.78154,149.1512,130.39142,133.599,145.53986,144.99739,159.96146,148.762073,15.9701403069159
OC(=O)C1=CC=C(OCC#C)C=C1,217,161.0376,174.34363,133.27893,162.18126,126.79726,177.56947,153.7598,153.11778,134.8158,199.87418,157.677571,21.4318932340059
[O-][N+](=O)C1=CC(Br)=C(Cl)N=C1,56,78.44236,92.59784,66.95626,47.760532,73.785416,73.97077,48.08311,58.87453,72.42819,46.718456,65.9617464,14.5081636334365
BrC1=CC2=C(CC(=O)N2)C=C1,218,175.92311,177.14917,187.80287,183.40523,219.51353,202.18564,198.25192,203.00247,176.52045,195.83006,191.958445,13.5854720935065
NC1=C(N=CC=C1)C(O)=O,219,200.7968,179.19373,199.43556,177.54817,185.77461,176.0509,191.11543,183.48042,196.49532,178.6755,186.856644,8.97346786957996
CC1=C(N=NN1C1=C(F)C=C(Cl)C=C1)C(O)=O,165,145.64317,118.27328,142.34233,151.60698,159.9444,142.27002,146.55252,156.08653,154.90881,127.72689,144.535493,12.3123643109925
CC1CC(O)CC(C)N1,110,103.37421,45.287216,108.73663,69.31377,85.711464,66.84297,83.7259,17.225916,88.586876,81.76262,75.0567572,25.8534358813757
ClC1=CN=C(Cl)N=C1,56,67.15077,59.591038,61.43661,71.98004,95.883484,74.68509,95.464,72.19688,86.78267,87.424225,77.2594807,12.6377380375904
FC(F)(F)C1=CC2=C(NC(=O)OC2=O)C=C1,270,183.88576,177.00441,174.62233,173.3115,191.52223,188.36908,158.04102,136.18896,140.1765,198.44138,172.156317,20.032217521671
CN1C=C(C=N1)C1=CC(=CC=C1)C(O)=O,214,195.67421,234.23709,227.51419,268.2732,220.92949,233.62837,215.08972,220.82283,231.66502,224.50507,227.233919,17.3944258488525
CC1=C(C=CC(=C1)N1CCCS1(=O)=O)C(O)=O,250,158.69586,152.75381,170.07684,134.9478,139.1426,164.06105,128.5167,143.59558,183.75858,144.17406,151.972288,16.3269066792236
COC1=C(N)C=C(C=C1)S(=O)(=O)NC1CCOCC1,165,112.99218,137.66133,169.05869,131.33815,138.51778,124.47556,122.87405,128.38258,155.5035,131.09734,135.190116,15.5372477586986
NC1=CC=C(OC2=C(N=CC=N2)C#N)C=C1,171,195.00421,186.96313,147.80673,181.23885,153.15465,135.20656,188.06256,160.76897,155.60342,140.43462,164.42437,20.513715566125
NC1=CN=C(NC(=O)C2=CC=CC=C2)C=C1,140,151.00946,163.16666,156.25798,130.63474,166.26204,150.89328,149.58484,158.69319,147.54427,147.54602,152.159248,9.46034072502233
CC1=C(Cl)SC(N)=N1,101,150.97398,137.08942,139.53658,161.92773,166.8066,172.27779,125.5037,132.75388,137.12767,139.20233,146.319968,14.9749955441134
NC1=C(SC2=C1C=CC=C2)C#N,156,158.85966,166.77628,136.5797,117.58597,147.39795,145.76584,167.47025,162.1613,152.13371,164.73758,151.946824,15.0078789723806
CC1=C(C(C)=NO1)S(=O)(=O)NC1(CCCC1)C(O)=O,177,151.17001,150.42633,119.82974,133.2901,176.3973,133.07413,154.32608,191.20143,199.56409,151.28506,156.056427,24.4582065339493
CC(C)(C)CC(=O)NC1=CC=C(CC(O)=O)C=C1,180,144.44424,155.4352,149.291,162.38751,163.2065,131.86063,161.48949,172.39058,166.53836,201.2385,160.828201,17.5429691256546
CN(CC(O)=O)C(=O)C1=C(Cl)N=NC(Cl)=C1,176,171.89522,129.18378,131.64073,117.29325,190.46487,151.26273,181.21545,176.82869,165.60481,146.03436,156.142389,23.5258157157049
CCOC(=O)C1=NC=CN=C1,49,46.590725,46.082848,47.991837,69.542305,48.37838,23.08802,30.590036,48.243683,60.031296,34.40753,45.494666,12.8856081952691
COC1=C(C=C(C=O)C=C1)C#N,120,134.55913,107.769485,131.68233,113.098595,112.71318,118.15091,104.87388,118.028755,88.640686,116.00881,114.5525761,12.3994116073052
CN1N=C(C)C(SC#N)=C1N,177,101.25439,79.02649,90.34149,144.15997,108.18922,127.604836,127.15052,105.40963,129.28133,82.010605,109.4428481,20.9038210053903
NNC(=O)NC1=C(Cl)C=C(Cl)C=C1,154,209.7845,162.27014,193.79886,174.79181,182.36087,188.52936,157.98032,173.11893,140.0982,177.96326,176.069625,18.6315881065476
CC(CC(=O)C1=CC(Br)=CC=C1)C(O)=O,96,154.54153,130.49176,115.06401,151.2289,128.44824,159.08417,128.7866,153.07893,121.92827,112.20489,135.48573,16.5516500600273
BrC1=NNC=C1,75,73.843796,108.492584,95.26755,94.22684,111.31204,94.498474,83.83354,101.42664,96.296036,124.773735,98.3971235,13.5476211284758
CS(=O)(=O)CC1=C(N)C=C(Cl)C=C1,141,120.68938,155.01073,141.19426,138.87866,144.55191,162.76553,142.5983,179.21115,131.49007,137.53616,145.392615,15.7221081890129
NC1=CC(Cl)=C(C=C1)S(=O)(=O)NC1=C(Cl)C=CC=C1,240,150.80629,183.2644,188.21107,181.39763,150.78615,169.32205,145.04391,140.02634,170.59413,191.26917,167.072114,18.0658673737256
FC(F)C1=NNC(=O)C1,150,206.15532,142.20886,176.35808,111.77875,145.35576,153.57349,145.58533,192.61989,185.64069,191.80426,165.108043,28.2406490636366
CCOC(=O)C1=C(N)N=C2CCCCC2=C1,128,102.54039,128.90314,135.1963,135.97734,131.53664,153.03732,138.66406,128.97466,120.96084,173.25787,134.904856,17.7187292153914
CCOC(=O)C1=C(N)N=C2CCN(C)CC2=C1,147,130.53218,166.62248,131.89258,142.14944,149.25073,167.92453,126.39362,147.98962,183.94519,178.6666,152.536697,19.5899651785638
CC(=CC(O)=O)C1=C(C=CC=C1)C(F)(F)F,134,125.2141,130.21906,156.66542,128.99007,120.6112,127.01314,127.683,123.04013,130.02808,126.02494,129.548914,9.48506030917801
CCC1=CC=C(C=C1)C(C)=CC(O)=O,105,94.770805,127.855736,131.96703,111.1173,101.52934,103.01872,97.44681,98.66462,98.44652,89.531746,105.4348627,13.360934702316
CC(=O)NC1=C(C=CC=C1Br)[N+]([O-])=O,193,124.92655,147.25882,131.04231,130.0622,113.69241,143.27827,119.83581,131.54106,131.12663,145.4768,131.824086,10.3930762904668
CC(C)(C)OC(=O)NCC1=CC=C(O1)C(O)=O,132,91.60923,117.94113,130.80003,104.84465,113.433846,117.63956,127.637375,102.80233,104.784615,132.32037,114.3813136,12.7553069080196
CC1=CC(N)=C(NS(C)(=O)=O)C=C1,117,135.79317,180.23766,156.64662,152.76048,176.31581,153.3399,148.932,190.4905,138.95776,122.92024,155.639414,20.1232712888254
NC(=O)C1=CC=C(NCC(O)=O)C=C1,272,240.3928,210.94955,254.44804,179.32211,210.30296,230.73926,227.4407,176.9864,218.94147,231.47565,218.099894,23.5600089640612
CN1CCC(=O)NC2=C1C=CC(=C2)C(O)=O,250,216.27036,220.03732,151.88438,221.83951,219.55894,214.01303,199.61432,177.1198,232.09671,204.44585,205.688022,22.9941161375365
NC(=S)NC1CCOC2=C1C=CC=C2,179,155.70885,152.4049,128.34071,176.23161,145.37001,148.06436,147.2384,157.23161,138.32913,174.55873,152.347831,14.0175610143658
OC(=O)C1CCCN2C=CN=C12,157,123.63722,121.45839,134.51274,146.71635,134.13383,156.24649,101.31232,105.13671,153.84708,131.74663,130.874776,17.6761416093209
OC1=C(OC2=C(F)C=C(C=C2)C#N)C=CC=C1,98,139.41676,111.74375,129.27979,119.04526,130.17174,122.13931,82.34499,127.092415,110.22513,128.1621,119.9621245,15.0685067236263
OCC1=NC2=C(S1)C=CC(Cl)=C2,114,116.65917,121.174255,102.60594,109.604385,114.20585,107.91983,119.16784,139.59053,108.89084,113.34268,115.316132,9.67209048178009
CC1=NC2=C(S1)C=CC(=C2)C(F)(F)F,64,40.908264,48.012436,65.38864,34.8784,54.046978,75.794395,43.155327,62.44856,51.957943,80.567024,55.7157967,14.307694847553
CC(=O)C1=CC=C(C=C1)S(=O)(=O)CC(F)(F)F,103,104.54636,132.9437,111.441826,101.86432,94.918396,93.19281,135.05518,89.372345,105.17885,115.42187,108.3935657,14.8810489239632
CC(=O)C1=CC=C(C=C1)S(=O)(=O)CC(F)F,98,82.270706,117.73282,101.88375,70.78055,90.58823,58.175648,93.66005,87.231346,98.35059,103.73436,90.440805,16.2175237828107
ClC1=C(SC(=O)N1)C=O,200,144.69905,155.24974,146.86179,138.33386,185.50572,180.55768,151.43204,150.2611,167.32608,146.6347,156.686176,15.0420168001929
COC(=O)C1=C(C=C(OC(F)F)C(OC)=C1)[N+]([O-])=O,97,106.06036,58.83126,75.510185,91.54241,78.56197,82.51375,107.52839,110.092316,95.2525,89.5018,89.5394941,15.3795112864146
CN(C(C)=O)C1=CC=C(C=C1)S(N)(=O)=O,154,152.05315,169.62894,139.91487,168.78285,186.17064,202.397,190.26932,160.19891,143.10268,157.72192,167.024028,19.5766148640835
COC1=CC=C(CNC(=O)C2CCNCC2)C=C1,119,118.258804,113.85051,165.82889,132.89137,133.76634,115.01097,117.771706,143.77773,138.85934,153.43729,133.345295,16.6878067064812
CC1=CC=C(CNC(=O)C2CCNCC2)C=C1,158,106.93806,119.61532,170.79262,176.63454,123.2802,124.67376,96.97079,138.61557,145.88745,168.46017,137.186848,26.3292271613676
OC(=O)C1=CC=C(OCC2=NC=CC=C2)C=C1,210,166.44243,165.39572,181.08095,181.40643,170.2293,174.5004,166.61307,180.07729,169.84805,184.60414,174.019778,6.86874723904556
OC(=O)C1CCCN1CC1=CC=C(F)C=C1,243,116.3218,103.73397,113.35549,130.50581,90.461075,127.79822,113.06129,103.345856,108.1096,131.53186,113.8224971,12.5867031612034
CC1=NN(C(N)=C1)C1=CC=C(OC(F)(F)F)C=C1,119,109.07509,113.226685,98.42348,66.34328,90.267746,110.799225,131.21254,102.10334,82.678116,136.762,104.0891502,20.1663834331353
OC(=O)C1CCCCN1CC1=CC=C(F)C=C1,219,117.89542,107.213745,103.758446,137.01553,87.554886,120.49836,120.66889,108.68257,107.47215,125.56545,113.6325447,12.981431822287
