SMILES,MP exp,GNN1,GNN2,GNN3,GNN4,GNN5,GNN6,GNN7,GNN8,GNN9,GNN10,consensus GNN,SD
CCO[Si](OCC)(OCC)OCC,-84.25,20.69358,-42.06363,-5.431453,5.4965725,9.995408,-29.835554,-33.80727,54.20471,22.19482,54.47762,5.59248035,32.3668032381761
OCC1=C(F)C(F)=C(F)C(F)=C1F,35.75,25.585829,22.194925,35.236416,22.217466,45.193317,51.217834,55.426426,35.90687,41.298397,34.45819,36.873567,10.9813004813379
CC1=CC=C2NC=NC2=C1,113.8,128.79895,122.21351,130.52702,141.15685,122.53648,138.76494,118.61225,139.86569,105.585396,104.270676,125.2331762,12.5587057590718
CC1=CC=C(C=C1)C1=CC=CC=C1,47.75,38.757366,49.170845,55.961746,35.8058,53.748203,31.432238,45.216293,29.40939,43.096134,38.448006,42.1046021,8.52941253346939
CP(O)(O)=O,106.8,81.9094,84.18757,83.76877,88.3682,52.63474,42.648502,89.47614,111.127884,59.684803,121.55377,81.5359779,23.2894331146451
C(NC1=NC=NC2=C1NC=N2)C1=CC=CC=C1,231,233.94504,193.7657,233.86554,199.67638,243.56609,240.25316,213.17441,225.42699,224.58719,204.25113,221.251163,16.6823633922679
CC1=CC=CNC1=O,139.8,137.73186,148.39204,170.9898,149.56502,162.32805,138.05568,106.57792,127.506195,131.06647,165.0466,143.7259635,18.6311378821008
NNC(=O)NN,155.8,141.21321,144.24501,158.96704,96.2914,111.790245,162.62321,125.25745,136.22874,145.13202,115.19225,133.6940575,20.1815766982906
FC(F)(F)C1=CC=C(CC#N)C=C1,46.75,26.404455,37.08738,12.025125,37.962284,40.96243,40.29431,15.786979,23.897497,41.728493,15.679964,29.1828917,11.1847910794937
NCCCCCO,36.75,7.6139064,22.705141,14.731123,7.993561,-5.8232765,17.434055,29.256916,36.097317,17.579334,9.315246,15.69033229,11.3365769542028
[O-][N+](=O)C1=CC(Br)=CC=C1Br,83.75,61.927216,81.83616,96.84821,90.054565,82.59781,70.65015,74.096245,73.95347,85.847145,84.23617,80.2047141,9.65531866305635
CC(N)=S,113.8,98.99658,91.2548,119.63147,76.06879,101.2881,104.0999,98.87553,114.595894,82.04807,64.4199,95.1279034,16.1839358351395
C[C@H](O)CN,23.25,34.82739,17.707043,17.509094,-6.969143,10.324221,-13.96643,44.107334,-14.251448,27.983599,-10.515913,10.6755747,20.2134174973477
OC1=CC=CC=C1C=NC1=CC=CC=C1,49.25,63.488903,93.01015,52.944168,53.180023,76.02517,75.76439,57.939655,65.821205,128.82776,61.103943,72.8105367,21.9976670235166
OC(=O)C1=CC=CO1,131.8,115.4571,128.34882,105.70708,130.0067,147.10313,128.68034,144.97084,121.89187,138.91594,114.30176,127.538358,12.8601191104646
COC1=CC=C(Br)C=C1,11.75,-12.535539,9.409104,16.666945,-2.0611231,2.656254,16.86309,-4.0613594,17.404615,12.890602,9.744451,6.69770395,9.75228473999746
NC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O,178.2,178.79509,155.45407,178.87125,174.29616,150.9275,167.64775,140.20618,168.19148,145.19135,149.90831,160.948914,13.587689612885
BrCCCCBr,-18.25,-61.044796,-13.876995,-57.57164,-20.512594,-18.920404,-18.302534,-10.702216,-26.957462,-23.18634,43.31891,-20.7756071,26.9932969446019
OC(=O)CC1=CC=C(Cl)C=C1,104.8,105.32046,108.34667,107.782616,112.95673,93.414955,90.39558,90.72047,88.25832,122.08108,100.85082,102.0127701,10.6479582085621
OC(=O)C1=CC(Cl)=CC=C1Cl,154.2,168.76595,160.78717,155.75034,141.71376,171.42052,160.68336,133.80588,144.07698,145.14488,147.84665,152.999549,11.7422008598145
COC(=O)C1=CC=CC=C1C(=O)OC,3.75,1.1895251,-0.6298337,8.53431,26.806742,22.628029,43.082306,4.3381624,19.289679,28.55797,14.369187,16.81660768,13.2148398660357
CC1=CC(N)=C(C)C=C1,13.75,12.123102,35.446053,37.131096,28.811981,49.578,28.248423,32.79205,30.631983,18.83918,42.64585,31.6247718,10.2671833414167
CC1=CC=C(Br)C=C1,26.75,-10.444206,6.1920495,-4.054249,-4.71165,23.662136,-7.9177003,4.343194,3.980569,-1.7584372,18.733109,2.8024815,10.5775085302717
COC1=CC=CC(C=O)=C1O,42.75,95.229485,84.30183,103.29083,81.05791,93.648964,75.83738,99.873184,80.88923,67.836845,70.5198,85.2485458,11.6435599695567
[O-][N+](=O)C1=CC=C(Cl)C=C1Cl,32.25,22.18846,36.86282,42.138405,41.1083,37.385536,48.734447,24.896341,27.051195,27.81097,37.943657,34.6120131,8.21163189266463
OC1=C(Cl)C=C(Cl)C(Cl)=C1,67.25,78.928505,110.511986,76.544586,86.61604,90.58671,102.17822,126.69581,84.00721,81.34931,100.695206,93.8113583,15.2017286677327
OC1=CC=C(F)C=C1,46.25,47.612904,33.80498,48.596195,46.844696,53.971924,16.379894,12.818164,45.515324,35.173656,41.140083,38.185782,13.1573310474842
CC1=C2C=CC=CC2=CC2=CC=CC=C12,79.75,87.93245,87.58961,107.6532,60.561844,79.22774,70.29256,65.7652,82.417046,98.85601,86.13422,82.642988,13.7466128685917
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,223.8,217.41484,192.50206,208.55527,202.57304,191.66063,207.41504,186.06284,200.4776,207.26234,199.86069,201.378435,8.899828852103
CC1=CC=CC(O)=C1C,73.25,36.48673,35.828384,86.50583,67.099976,66.88904,59.94157,35.826244,51.072685,62.245777,55.031105,55.6927341,15.6392049807489
ClC1=CC(Cl)=C(Cl)C(Cl)=C1,53.25,54.183704,56.39385,42.024696,32.10383,54.11261,45.265377,58.596054,40.93595,38.476196,61.505722,48.3597989,9.35905729851231
NC(=O)C1=CC=CC=C1,128.2,143.69673,113.389015,134.61267,134.8678,145.39073,134.88661,116.66059,130.41847,167.58694,143.15115,136.4660705,14.5430260538253
CC1=C(C)C(C)=C(C)C(C)=C1C,165.8,118.252304,139.93478,116.86934,114.78668,94.45398,126.72203,107.18752,80.88156,167.02829,103.54666,116.9663144,22.8472458376132
COC(=O)C1=CC=C(N)C=C1,112.2,85.55008,93.12051,86.860565,78.35716,93.65667,111.185104,85.82969,84.08373,99.549416,123.30951,94.1502435,13.1072283131419
OC1=C(Cl)C=CC=C1Cl,66.75,30.7101,18.948418,71.67781,83.659195,64.74425,42.200832,64.68711,40.929596,61.279743,41.900314,52.0737368,19.1447300108275
CCOC1=CC=C(NC(C)=O)C=C1,135.8,124.50694,120.06841,114.455345,114.970276,123.57244,125.933334,136.62128,130.71532,132.59778,121.61753,124.5058655,6.88260522851089
CCCCOC(=O)C1=CC=C(O)C=C1,70.25,47.986835,54.61426,53.255287,49.365116,51.67245,61.645733,43.80541,54.630795,59.61393,46.801155,52.3390971,5.31533724675307
OCCN1CCOCC1,0.2,35.95725,34.64299,44.264008,40.669006,27.927282,23.151505,0.1950222,54.441296,-2.4671001,30.371614,28.91528731,17.1864253471026
CC(C)C1CCC(C)CC1,-88.1,-38.77143,-57.2949,-35.456947,-56.23201,-42.682796,-36.13969,-75.30181,-32.73239,-52.546623,-44.696053,-47.1854649,12.5261221681307
OC(=O)CCCCCCCCC(O)=O,132.7,103.71692,116.99058,106.39801,92.06644,98.295845,95.2147,97.44797,104.288246,95.76847,97.0773,100.7264481,6.91554129117096
OC1=CC(F)=CC=C1,11.85,14.23871,12.778482,21.799875,7.223953,19.311659,-5.0881076,42.86277,1.6731538,13.383625,27.064478,15.52485982,12.7815909920858
CCC(C)(CO)CO,42.15,52.7095,45.52954,39.91193,84.21128,29.023972,53.705654,25.009523,44.660328,22.443352,46.431534,44.3636613,16.9135701659419
CC(C)CC(O)=O,-31.15,2.5985935,6.340273,54.651894,52.864464,49.487606,-6.9371095,33.239697,-12.4355345,7.9532633,14.728959,20.24921058,24.0103951897444
OC1CCCC1,-18.12,51.14078,54.273422,28.152136,32.356865,2.1661856,40.45197,19.561125,8.084446,31.787325,18.145205,28.61194596,16.2566641193215
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CCC2=O,257.1,160.94423,147.01433,165.88617,194.73326,167.56645,179.23628,176.5537,191.66664,156.12189,115.48837,165.521132,21.9229291071553
FC(F)(F)CC(F)(F)F,-96.1,-91.99001,-151.95198,-61.26558,-99.39621,-95.54544,-137.29633,-88.03139,-100.14129,-187.29965,-88.10823,-110.102611,35.4401333786456
COC(=O)C1=CC=C(C)C=C1,35.1,12.638964,19.86489,14.53054,15.820028,41.504673,54.984085,26.846966,3.6236005,23.777441,29.467262,24.30584495,14.2179110117535
COC1=CC=CC=C1CC#N,67.9,13.338588,37.300446,50.043983,27.501139,35.261143,19.399057,49.909843,46.032,16.901136,39.32966,33.5016995,12.9166366086443
NC1=CC=C2C=C3C=CC=CC3=CC2=C1,236.9,181.59996,214.60081,216.42772,213.96394,209.67451,210.67952,181.53897,169.06354,209.00006,204.2642,201.081323,16.1543216938472
ClC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,229.9,239.22964,245.60443,185.37677,202.51906,233.67223,200.0148,208.82492,224.86057,227.49062,223.98703,219.158007,18.2468603576068
[O-][N+](=O)NC1=NCCN1CC1=CN=C(Cl)C=C1,142.1,187.90302,182.65384,183.09705,136.76326,134.75911,193.80722,156.63394,143.87907,142.3133,154.72543,161.653524,21.747963633164
CCCCCCCC(=O)OCC,-45.05,-34.917114,-34.78086,-21.239796,-34.00227,-36.219265,-28.74078,-36.047146,-31.337397,-27.819735,-28.060286,-31.3164649,4.57821708610855
FC(C(F)(F)F)C(F)(F)F,-129.1,-76.24724,-106.1164,-79.82553,-119.28641,-144.6604,-134.30457,-140.39685,-120.85462,-156.86081,-144.55573,-122.310856,26.1904107614219
C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=CC=C1,212.1,143.75812,178.54446,154.13873,164.56828,150.52234,125.63959,150.12335,165.87682,149.75536,163.095,154.602205,13.7427731513157
OC1=CC=C(Br)C=C1,64.45,95.343796,71.97812,85.73508,85.80144,65.38173,45.56636,80.77224,96.69277,84.30317,75.30222,78.6876926,14.3816191414366
NCCC(O)=O,198,93.577034,88.06446,113.505585,56.56668,79.82343,96.03676,105.31643,74.95231,88.45158,117.76001,91.4054279,17.4388515509548
CCCC(N)C(O)=O,305,177.91728,132.803,161.73224,175.56575,164.03642,173.40001,144.83344,165.2082,167.1773,149.35863,161.203227,13.8176576980334
NCCC1=CNC2=CC=CC=C12,116,61.77685,98.23282,50.75864,67.56102,68.421036,81.21576,51.02293,81.849945,93.318115,84.14854,73.8305656,15.7064031664462
COC1=CC=C(NC(C)=O)C=C1,129,122.98936,124.24056,107.21691,98.61673,126.050316,124.750206,116.99058,120.65181,128.10324,129.70294,119.9312652,9.3594059230962
CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,-72,-94.41006,-129.30626,-90.316635,-117.672165,-124.925606,-91.17329,-148.49496,-110.45929,-126.903404,-98.65761,-113.231928,18.5237355472004
O=C1NC(=O)C2=CC=CC=C12,236,201.96645,164.27643,194.35605,240.8203,164.00517,166.02919,175.04013,167.15013,201.40735,221.09265,189.614385,25.4915961834905
CN(C)C1=CC=C(C=C1)C(=O)C1=CC=C(C=C1)N(C)C,177,119.94226,117.89689,122.02611,160.36133,146.19804,99.33778,143.50908,156.17046,156.28244,141.22964,136.295403,19.2964339152803
CCN(CC)C1=CC=C2C(C)=CC(=O)OC2=C1,72,124.286705,111.035866,102.91538,100.30302,127.27196,115.767,118.64408,105.06629,71.80943,117.07533,109.4175061,15.1169893316834
OC(=O)C1=CC2=C(OCO2)C=C1,231,182.2709,180.37727,165.04587,144.27129,181.52046,162.78093,145.76465,163.75099,148.1554,161.36594,163.53037,13.7447566203902
CC1=CC(=CC(C)=C1)C(C)(C)C,-20,-10.593202,-28.403309,-14.271997,-6.5728927,10.585934,-13.6282215,-2.4367182,6.8310685,-21.840761,12.254478,-6.80756209,12.9615210370499
OC1=CC=C(NCC2=CC=CC=C2)C=C1,86,108.438,109.15298,111.24718,104.41043,96.20237,125.342766,96.82087,96.67025,96.16067,109.5457,105.3991216,8.90592738128821
C1CCNCC1,-9,-13.173531,-16.354536,-31.458405,13.194387,-19.747677,-1.9676785,-24.277254,16.266344,-19.38811,-4.207523,-10.11139835,14.9122622963768
ClC1=C(Cl)C2(Cl)C3C(C(=O)OC3=O)C1(Cl)C2(Cl)Cl,235,207.94481,169.14633,234.13045,179.62035,175.11638,234.0377,208.95923,191.74467,167.46933,203.82268,197.199193,23.4859036986977
NC1=NC2=CC=CC=C2S1,130,150.24995,122.97964,145.84018,121.41344,113.794525,140.47064,123.14439,127.51638,129.29532,147.09735,132.1801815,12.0610520293849
C1=CC2=C(C=C1)C1=CC3=C(C=CC=C3)C3=C1C2=CC=C3,166,215.99452,227.22058,181.0653,213.80818,162.45958,193.5851,175.33499,175.44841,159.10013,183.60355,188.762034,22.1049199289019
NNC(=O)NC1=CC=CC=C1,126,150.66417,139.43239,172.56789,129.39647,129.4336,153.87856,138.74133,158.69827,135.60022,140.30415,144.871705,13.1329253154431
CC(C)C(C)(C)O,-12,10.639602,-9.799588,6.686274,13.599957,8.08757,-6.109945,-33.8609,-20.580872,-3.1751919,-4.4954715,-3.90085654,14.1063655621989
ClCC1=CC=CC=C1Cl,-15,8.222286,14.052422,16.877514,-2.917786,29.67947,16.66286,-14.059584,5.3006077,10.56594,21.640448,10.60241777,11.8260988674411
OC1=CC=C(C=C1Cl)[N+]([O-])=O,108,116.34925,122.03993,123.40083,93.48428,113.20947,116.348785,100.168495,100.209366,100.345894,84.78163,107.033793,12.3366568549443
OC1=C(C=O)C2=CC=CC=C2C=C1,81,105.41161,110.80812,122.02634,92.82102,83.90651,100.61424,101.68783,101.223854,111.61952,71.2343,100.1353344,13.8159989713541
CC1=CC=C(C=C1)P(C1=CC=C(C)C=C1)C1=CC=C(C)C=C1,147,100.38377,102.80082,106.479034,96.53895,93.836945,106.19661,104.82236,96.99816,82.707695,68.45144,95.9215784,11.3955968047068
NC1=CC=C(C=C1C(=O)C1=CC=CC=C1)[N+]([O-])=O,165,168.59378,162.8656,160.18274,173.52065,136.48276,135.80669,154.96336,162.33812,139.25702,130.894,152.490472,14.654752844824
OCC1=CC(OC2=CC=CC=C2)=CC=C1,8,34.387104,39.367756,42.788616,33.860504,12.4626665,43.68747,41.970406,35.86938,32.902355,32.961483,35.02577405,8.50122852934188
OCC(CO)(CO)COCC(CO)(CO)CO,219,209.84123,173.2634,80.00317,173.44765,177.7549,225.769,193.22958,180.81746,185.39758,180.28159,177.980556,36.3897562137691
OC(=O)CC=C,-37,12.893133,32.999916,36.350254,5.972561,17.057316,27.794008,1.0855912,34.75776,41.167843,24.474121,23.45525032,12.9509277809804
OC1=C(C=O)C=C(C=C1)[N+]([O-])=O,127,100.34512,117.82476,102.33304,109.94403,109.621796,105.889015,121.18309,111.28719,128.96341,104.66844,111.2059891,8.54682944081051
OC(=O)C(F)(F)C(F)(F)C(O)=O,117,114.45489,71.52458,138.26694,100.55547,91.7512,96.87428,89.71987,121.10902,112.54447,151.45123,108.825195,22.6700184965126
CC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,151,170.9442,187.35516,175.50117,160.61147,180.04716,187.18214,182.7344,207.26604,179.56876,220.9739,185.21844,16.5574303190254
OC(=O)C1=CC(O)=C(C=C1)[N+]([O-])=O,232,196.709,169.6137,182.70331,187.56567,184.9594,174.71849,194.18478,173.73659,200.88864,190.19536,185.527494,9.89590919668547
[O-][N+](=O)C1=CC=C(OC(=O)C2=CC=CC=C2)C=C1,141,119.250465,137.40848,123.10841,116.5468,131.60362,111.12166,112.81538,124.363434,127.918205,126.097336,123.023379,7.86001457768363
O=C1CCCCCCCCC1,26,52.873875,57.24591,53.37532,41.353584,46.04851,51.744152,53.923916,42.109653,56.60223,36.098854,49.1376004,6.87474120495648
CC1=CC(C)=C(C)C(Br)=C1C,58,45.0815,44.93354,73.11185,66.05612,68.46878,61.256077,63.753597,58.099537,76.63071,52.018715,60.9410426,10.3951050347497
OCC1=C(O)C=CC(Br)=C1,111,86.43179,110.051994,98.65407,86.24568,95.75104,95.45674,102.227715,105.3369,101.29655,92.80337,97.4255849,7.31756950521265
COC1=CC=CC=C1C(=O)C1=CC=CC=C1,39,47.76241,55.452065,51.292374,63.002525,62.401226,58.06963,60.964626,82.19735,36.64797,52.870377,57.0660553,11.2627430402306
COC(=O)C1=CC(Cl)=CC=C1O,48,51.1346,52.80869,51.755653,44.64553,40.25025,75.95073,32.772995,29.38713,34.507603,31.876156,44.5089337,13.409164185913
CCN(C(C)C)C(C)C,-48,-20.261019,-51.516056,-45.72802,-108.80111,-67.4801,-58.67117,-69.96381,-19.640162,-49.962673,-66.541306,-55.8565426,24.4829892181932
C[Si](C)(C)C#C[Si](C)(C)C,24,24.559278,20.157843,14.35658,-11.023601,-9.3394165,20.240559,-11.258019,13.127864,11.56275,22.666391,9.50502285,13.7008194920395
OC1=CC2=C(C=C1)C=C(O)C=C2,222,187.90443,158.84073,182.7674,162.5247,182.04684,182.22287,179.12302,173.56113,180.12323,147.88017,173.699452,12.2854702518315
N(\C=N\C1=CC=CC=C1)C1=CC=CC=C1,140,76.00755,90.647804,87.703156,132.3002,105.2572,98.02579,106.14558,103.97558,97.98254,125.034615,102.3080015,15.8753234614982
CCOC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,32,73.93996,78.219765,89.762596,57.398,53.954235,84.236694,46.13468,63.59537,72.86386,72.39073,69.249589,13.0823062113814
O=CC1=CC=CC=C1C#N,106,55.48227,88.070915,93.50918,35.729477,61.743313,82.06405,68.6994,48.592617,97.61703,66.33983,69.7848082,19.2711926187383
O[C@@H]([C@@H]1C[C@@H]2CC[N@]1C[C@@H]2C=C)C1=C2C=CC=CC2=NC=C1,202,208.72835,224.2875,193.1235,208.47618,193.22234,146.07759,199.1462,204.89653,202.29709,192.20221,197.245749,19.3744412849034
OC(=O)CC1=CC=C(C=C1)C(F)(F)F,82,104.25285,102.67109,115.51273,99.52727,101.827484,77.076004,107.179146,92.289024,110.1598,90.42452,100.0919918,10.4917349733697
OC(=O)\C=C\C1=CC=CC=C1C(F)(F)F,204,162.05495,172.3245,140.8552,151.46983,147.08542,150.21217,165.04141,161.98381,160.19281,152.96478,156.418488,8.9922289266564
CC12CCC3C(CCC4CC(CCC34C)OCC3=CC=CC=C3)C1CCC2=O,218,185.83676,206.21223,186.3348,176.27199,165.32304,205.71553,185.37271,180.24094,195.38588,184.05783,187.075171,11.9725229680786
O=C(OCC1=CC=CC=C1)\C=C\C1=CC=CC=C1,37,61.895638,65.83532,30.671284,59.808807,60.472355,39.36413,34.99585,48.793644,41.9546,46.096046,48.9887674,11.7524069283981
COC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C(OC)=C(O)C=C2O1,223,195.17894,220.46667,176.24353,221.89505,237.53947,218.0664,214.27255,203.16127,208.18446,198.14362,209.315196,16.2416100714924
NC1=CC=C(C=CC2=CC=C(C=C2)[N+]([O-])=O)C(=C1)[N+]([O-])=O,200,208.24341,210.57167,216.7226,193.7419,199.42236,250.38467,200.65845,187.09775,195.2661,179.98126,204.209017,18.5751849281917
OC[C@@H](O)[C@H]1O[C@@H]2O[C@@H](O[C@@H]2[C@H]1O)C(Cl)(Cl)Cl,185,139.30183,168.06427,114.64358,144.68721,125.48239,174.07008,116.66763,170.10378,125.89886,129.81818,140.873781,21.3776840458888
FC(F)(F)C(=O)C(F)(F)F,-127,-92.17455,-180.23111,-112.77536,-94.905876,-63.36703,-110.42927,-68.31699,-145.29768,-109.20525,-125.54494,-110.2248056,32.9934535830611
CC1=CC=CC=C1CCl,0,-14.934389,7.815281,3.9493842,-13.751409,6.6214533,14.252541,5.056382,6.1315618,-4.838831,3.6675372,1.39695115,9.03496255753038
OC1=CC=C(NC2=CC=CC=C2)C=C1,71,149.2737,143.85027,141.83939,134.11073,144.71504,127.531876,123.954445,117.70988,139.37747,130.95839,135.3321191,9.67023828376764
CC1=CC=NC(C)=C1,-62,-48.759747,-26.475449,7.777964,-44.178017,-32.24545,-31.896685,-26.529753,-61.307613,-10.907284,-18.707949,-29.3229983,18.6570332850883
CCN(CC)C1=CC=C(Br)C=C1,36,38.444454,49.16363,47.934845,63.623795,33.695076,37.171337,50.53786,44.83272,74.81475,59.006607,49.9225074,12.1587366394984
CC(C)(C)CO,52,30.71427,-3.4608552,10.870476,54.710228,-5.9990244,24.181753,-6.085213,12.431353,26.095911,23.463621,16.69225194,18.232551539115
CCC(C)(C)O,-10,-47.539227,-52.28927,-30.52058,-58.828995,-28.565613,-101.44316,-58.725533,-62.94075,-116.64856,-52.17484,-60.9676528,26.5744070684005
ClC1=CC=CC2=C1C(=O)C1=CC=CC=C1C2=O,161,165.74756,206.43687,186.28491,196.59233,197.39728,194.15884,179.38586,167.22118,191.73526,165.99826,185.095835,13.9919579287048
NC1=CC=CC2=C1C(=O)C1=CC=CC=C1C2=O,252,176.50156,213.49583,184.93146,184.18404,215.6943,200.0536,188.48517,166.98141,203.58455,183.44089,191.735281,15.1150568654163
CC(C)C1=CC(Cl)=C(C)C=C1O,61,76.06307,80.34501,69.772705,78.44972,54.266293,43.33654,104.43458,51.005596,42.37389,33.245163,63.3292567,20.9508439780578
CC1=CC=CC=C1CO,37,13.347237,2.3290923,12.467013,19.627024,24.797218,30.776564,18.618141,20.59915,13.384392,13.557275,16.95031063,7.39655533352664
O=C1CCN(N1)C1=CC=CC=C1,124,168.13058,154.09647,185.37885,141.76285,143.13678,144.23811,125.27302,136.68275,160.00443,122.79779,148.150163,18.2754436250095
CN(C)C1=CC=CC(O)=C1,84,92.399414,83.884056,106.87773,70.02051,56.893307,74.194855,86.661446,82.50527,94.5718,82.88283,83.0891218,13.1693792135969
CC1=CC(=CC(C)=C1)[N+]([O-])=O,73,46.743183,37.917347,48.45589,28.582563,45.6029,61.20325,54.425785,66.528534,54.17052,49.524845,49.3154817,10.3356127451299
O=C(OC1=CC=CC=C1)OC1=CC=CC=C1,81,25.006433,62.66143,75.41908,78.42988,54.867817,38.182323,78.90218,60.227993,54.565426,67.592064,59.5854626,16.5957578472724
CC(C)CC(C)C,-121,-102.56582,-95.27279,-125.228065,-111.04639,-75.53781,-109.78573,-145.27171,-120.66357,-115.994026,-104.77182,-110.6137731,17.635575932328
CCCCCCCCCCC=O,-2,17.503939,24.992252,11.802738,18.484364,-6.1988535,1.9900384,12.583163,13.594283,10.375533,9.1394,11.42668569,8.2643347890713
ClC(=O)C1=CC=C(Cl)C=C1,14,17.844057,22.480783,7.8955064,34.529568,18.482872,38.850643,-2.5888236,5.161316,10.76379,29.007679,18.24273908,12.6177874295716
C1CCOCC1,-47,1.2103562,-17.327549,4.8834753,-9.563524,-35.918186,-8.9102,-23.687601,14.850794,-10.859743,-8.767869,-9.40900465,13.7028842646678
CCCCCCCCCCN,15,21.516893,32.368896,27.609013,10.795473,6.280735,31.073246,24.30543,27.758305,19.469881,17.818846,21.8996718,8.10200537696411
OC(=O)C(S)C(S)C(O)=O,195,89.054535,146.33255,123.53543,89.28749,113.12091,118.173355,134.67143,109.68869,123.47028,131.08524,117.841991,17.5139098244625
OC1=C(I)C=C(C=C1I)[N+]([O-])=O,155,107.58159,132.12138,142.75261,150.40282,141.69225,134.52118,109.88469,132.02562,131.8747,155.25372,133.811056,14.655686585109
FC1=C2C=CC=CC2=CC=C1,-11,21.761827,13.313723,6.7651353,7.012256,14.031939,22.927334,1.0088223,30.605555,10.37379,-1.3624678,12.64379138,9.57530173380606
CC(C)(C)Br,-18,-19.725107,-31.944912,-45.403526,1.164586,-15.013996,3.6493325,-14.63771,-49.01032,-4.6139145,-0.8107293,-17.63462963,17.9987479395145
CN=C=S,34,-37.47475,-49.95776,-58.843124,-46.85442,-73.28716,-68.74138,-31.769339,-44.18175,-29.009567,-46.014835,-48.6134085,13.9354685025344
CC(C)(C)C1=CC=CC(O)=C1,43,49.139973,35.603065,11.9191265,10.325099,31.756794,15.138532,30.66747,20.229895,42.159534,41.246605,28.81860935,13.0076369735139
CC(=O)CCC(O)=O,31,68.09001,83.18954,76.3227,54.97639,62.437786,49.942444,55.990627,62.97892,38.094025,63.3489,61.5371342,12.2244654110141
CCCCCC(C)C,-107,-84.53201,-79.38728,-85.68727,-90.584885,-96.44229,-90.2561,-88.98822,-70.6245,-83.76685,-63.842266,-83.4111671,9.31893167011733
OC1=C(Br)C(Br)=C(Br)C(Br)=C1Br,228,253.72816,234.35162,206.88367,234.7411,274.55966,232.21873,238.06473,239.59636,276.5139,291.17404,248.183197,24.2609573276971
CC(C)(O)C1=CC=CC=C1,34,42.63699,21.31538,12.391675,-4.2858377,3.563424,31.250166,-5.9927645,-23.130245,24.082035,24.91097,12.67417928,18.9697794202015
[O-][N+](=O)C1=CC=C(C=C1)C#N,147,103.87895,103.55485,113.25635,74.29007,130.32861,122.232925,111.897896,123.01043,115.498825,123.4917,112.1440606,15.0561394482707
CC1=CC(=CC=C1)C#N,-25,18.663733,-7.918231,10.378005,9.291793,38.787846,35.523808,24.148909,4.0284333,16.001032,7.5603623,15.64656906,13.54972545538
OC1=CC=C(OC2=CC=CC=C2)C=C1,82,80.57681,79.32878,91.30129,84.789825,84.27918,75.091125,76.48973,72.06125,82.54266,85.12363,81.158428,5.37118383108705
CC(=O)C1=CC=CO1,31,1.4124165,29.586082,22.772793,20.099298,-5.0332766,19.50689,40.979977,34.26493,20.791307,3.1655235,18.75459404,14.0860236865084
CC1=CC(Cl)=CC=C1O,49,63.325497,52.18187,68.793274,46.11469,54.61484,43.445004,42.77402,41.190506,68.78986,59.59265,54.0822211,10.1149957116174
N#CC1=CC=C(C=C1)C1=CC=C(C=C1)C#N,236,159.3478,161.52765,168.9815,142.79454,173.0457,185.69089,154.78677,126.70832,154.29877,121.636765,154.8818705,18.9406162638704
OC(=O)C1=CC=CC(=C1)C#N,221,188.30147,195.79971,194.99149,154.69984,183.26553,176.84575,192.0789,179.10805,193.98514,186.4437,184.551958,11.7498880084814
CC1(C)OC(=O)CC(=O)O1,96,53.17013,38.668274,55.044502,40.550995,22.681015,56.13964,8.769122,34.08048,70.73452,64.223495,44.4062173,18.1932708807744
CC1=CC=C(C=C1)C(N)=O,161,174.63448,134.65424,175.03871,144.35265,167.02368,170.44672,146.67088,150.35143,157.14902,163.087,158.340881,13.2171676060096
CC1=CC(Cl)=NC2=C1C=CC=C2,57,61.882687,73.34767,66.05777,88.717606,75.44855,68.79377,75.879875,47.771664,58.188793,67.27423,68.3362615,10.5927113181605
CC(=O)OC1=CC=C(OC(C)=O)C=C1,123,56.742023,65.547264,96.36253,79.675064,65.00776,66.93344,83.50889,54.72991,70.24171,71.13901,70.9887601,11.9405275162587
NC1=CC=CC=C1C#N,49,74.62974,84.21002,87.81703,64.49004,76.35086,86.05907,79.205505,65.12812,77.59734,74.35895,76.9846675,7.52816901017082
CC(=O)NC1=CC=C(C=O)C=C1,158,119.17433,121.295235,118.90978,129.86995,155.91133,141.6089,125.553185,116.00632,118.53183,134.10475,128.096561,12.0410791788558
CCCCCCCCC(=O)CC,11,9.937749,10.233482,13.15432,9.095841,4.174777,12.91585,9.984389,8.202229,11.757354,24.107782,11.3563773,4.9011576992205
COC1=CC=C(C=NC2=CC=CC=C2)C=C1,63,78.13921,91.92467,86.14447,74.224236,89.9465,89.90349,94.54273,85.04722,79.33082,81.60968,85.0813026,6.28962771438921
CN(C)C1=CC=C(\C=N\C2=CC=CC=C2)C=C1,98,79.89726,104.19362,109.13519,117.00125,107.70645,101.73227,98.66671,84.334435,116.75803,87.12666,100.6551875,12.4339867608674
